SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,Year,Population
50,4,9,6,33,California,Lake County,2001,60219
50,4,9,6,35,California,Lassen County,2001,33548
50,4,9,6,37,California,Los Angeles County,2001,9626034
50,4,9,6,39,California,Madera County,2001,125581
50,4,9,6,41,California,Marin County,2001,247866
50,4,9,6,43,California,Mariposa County,2001,17099
50,4,9,6,45,California,Mendocino County,2001,86841
50,4,9,6,47,California,Merced County,2001,218816
50,4,9,6,49,California,Modoc County,2001,9350
50,4,9,6,51,California,Mono County,2001,13224
50,4,9,6,53,California,Monterey County,2001,407082
50,4,9,6,55,California,Napa County,2001,126818
50,4,9,6,57,California,Nevada County,2001,93715
50,4,9,6,59,California,Orange County,2001,2885457
50,4,9,6,61,California,Placer County,2001,263615
50,4,9,6,63,California,Plumas County,2001,20820
50,4,9,6,65,California,Riverside County,2001,1616634
50,4,9,6,67,California,Sacramento County,2001,1266257
50,4,9,6,69,California,San Benito County,2001,54644
50,4,9,6,71,California,San Bernardino County,2001,1760731
50,4,9,6,73,California,San Diego County,2001,2869672
50,4,9,6,75,California,San Francisco County,2001,780865
50,4,9,6,77,California,San Joaquin County,2001,591207
50,4,9,6,79,California,San Luis Obispo County,2001,251462
50,4,9,6,81,California,San Mateo County,2001,705621
50,4,9,6,83,California,Santa Barbara County,2001,403164
50,4,9,6,85,California,Santa Clara County,2001,1688082
50,4,9,6,87,California,Santa Cruz County,2001,256045
50,4,9,6,89,California,Shasta County,2001,166408
50,4,9,6,91,California,Sierra County,2001,3518
50,4,9,6,93,California,Siskiyou County,2001,43908
50,4,9,6,95,California,Solano County,2001,404209
50,4,9,6,97,California,Sonoma County,2001,465293
50,4,9,6,99,California,Stanislaus County,2001,463761
50,4,9,6,101,California,Sutter County,2001,80138
50,4,9,6,103,California,Tehama County,2001,56685
50,4,9,6,105,California,Trinity County,2001,12859
50,4,9,6,107,California,Tulare County,2001,373171
50,4,9,6,109,California,Tuolumne County,2001,55253
50,4,9,6,111,California,Ventura County,2001,766689
50,4,9,6,113,California,Yolo County,2001,175337
50,4,9,6,115,California,Yuba County,2001,61249
40,4,8,8,0,Colorado,Colorado,2001,4425687
50,4,8,8,1,Colorado,Adams County,2001,359816
50,4,8,8,3,Colorado,Alamosa County,2001,14956
50,4,8,8,5,Colorado,Arapahoe County,2001,502393
50,4,8,8,7,Colorado,Archuleta County,2001,10454
50,4,8,8,9,Colorado,Baca County,2001,4471
50,4,8,8,11,Colorado,Bent County,2001,5841
50,4,8,8,13,Colorado,Boulder County,2001,277597
50,4,8,8,14,Colorado,Broomfield County,2001,41055
50,4,8,8,15,Colorado,Chaffee County,2001,16488
50,4,8,8,17,Colorado,Cheyenne County,2001,2179
50,4,8,8,19,Colorado,Clear Creek County,2001,9383
50,4,8,8,21,Colorado,Conejos County,2001,8350
50,4,8,8,23,Colorado,Costilla County,2001,3619
50,4,8,8,25,Colorado,Crowley County,2001,5614
50,4,8,8,27,Colorado,Custer County,2001,3664
50,4,8,8,29,Colorado,Delta County,2001,28069
50,4,8,8,31,Colorado,Denver County,2001,561976
50,4,8,8,33,Colorado,Dolores County,2001,1849
50,4,8,8,35,Colorado,Douglas County,2001,196783
50,4,8,8,37,Colorado,Eagle County,2001,43238
50,4,8,8,39,Colorado,Elbert County,2001,21094
50,4,8,8,41,Colorado,El Paso County,2001,535864
50,4,8,8,43,Colorado,Fremont County,2001,46633
50,4,8,8,45,Colorado,Garfield County,2001,45636
50,4,8,8,47,Colorado,Gilpin County,2001,4781
50,4,8,8,49,Colorado,Grand County,2001,12743
50,4,8,8,51,Colorado,Gunnison County,2001,14206
50,4,8,8,53,Colorado,Hinsdale County,2001,817
50,4,8,8,55,Colorado,Huerfano County,2001,7635
50,4,8,8,57,Colorado,Jackson County,2001,1529
50,4,8,8,59,Colorado,Jefferson County,2001,528845
50,4,8,8,61,Colorado,Kiowa County,2001,1550
50,4,8,8,63,Colorado,Kit Carson County,2001,7995
50,4,8,8,65,Colorado,Lake County,2001,7758
50,4,8,8,67,Colorado,La Plata County,2001,45044
50,4,8,8,69,Colorado,Larimer County,2001,260541
50,4,8,8,71,Colorado,Las Animas County,2001,15116
50,4,8,8,73,Colorado,Lincoln County,2001,5912
50,4,8,8,75,Colorado,Logan County,2001,21459
50,4,8,8,77,Colorado,Mesa County,2001,119496
50,4,8,8,79,Colorado,Mineral County,2001,796
50,4,8,8,81,Colorado,Moffat County,2001,13065
50,4,8,8,83,Colorado,Montezuma County,2001,23692
50,4,8,8,85,Colorado,Montrose County,2001,34361
50,4,8,8,87,Colorado,Morgan County,2001,27307
50,4,8,8,89,Colorado,Otero County,2001,20012
50,4,8,8,91,Colorado,Ouray County,2001,3787
50,4,8,8,93,Colorado,Park County,2001,15255
50,4,8,8,95,Colorado,Phillips County,2001,4456
50,4,8,8,97,Colorado,Pitkin County,2001,15013
50,4,8,8,99,Colorado,Prowers County,2001,14182
50,4,8,8,101,Colorado,Pueblo County,2001,144014
50,4,8,8,103,Colorado,Rio Blanco County,2001,5868
50,4,8,8,105,Colorado,Rio Grande County,2001,12213
50,4,8,8,107,Colorado,Routt County,2001,20210
50,4,8,8,109,Colorado,Saguache County,2001,6024
50,4,8,8,111,Colorado,San Juan County,2001,581
50,4,8,8,113,Colorado,San Miguel County,2001,6858
50,4,8,8,115,Colorado,Sedgwick County,2001,2661
50,4,8,8,117,Colorado,Summit County,2001,24716
50,4,8,8,119,Colorado,Teller County,2001,21193
50,4,8,8,121,Colorado,Washington County,2001,4874
50,4,8,8,123,Colorado,Weld County,2001,192278
50,4,8,8,125,Colorado,Yuma County,2001,9822
40,1,1,9,0,Connecticut,Connecticut,2001,3432835
50,1,1,9,1,Connecticut,Fairfield County,2001,889063
50,1,1,9,3,Connecticut,Hartford County,2001,862573
50,1,1,9,5,Connecticut,Litchfield County,2001,184118
50,1,1,9,7,Connecticut,Middlesex County,2001,157006
50,1,1,9,9,Connecticut,New Haven County,2001,829875
50,1,1,9,11,Connecticut,New London County,2001,261396
50,1,1,9,13,Connecticut,Tolland County,2001,138934
50,1,1,9,15,Connecticut,Windham County,2001,109870
40,3,5,10,0,Delaware,Delaware,2001,795699
50,3,5,10,1,Delaware,Kent County,2001,129228
50,3,5,10,3,Delaware,New Castle County,2001,506026
50,3,5,10,5,Delaware,Sussex County,2001,160445
40,3,5,11,0,District of Columbia,District of Columbia,2001,574504
50,3,5,11,1,District of Columbia,District of Columbia,2001,574504
40,3,5,12,0,Florida,Florida,2001,16356966
50,3,5,12,1,Florida,Alachua County,2001,221718
50,3,5,12,3,Florida,Baker County,2001,22620
50,3,5,12,5,Florida,Bay County,2001,150207
50,3,5,12,7,Florida,Bradford County,2001,26083
50,3,5,12,9,Florida,Brevard County,2001,486429
50,3,5,12,11,Florida,Broward County,2001,1662848
50,3,5,12,13,Florida,Calhoun County,2001,12847
50,3,5,12,15,Florida,Charlotte County,2001,146311
50,3,5,12,17,Florida,Citrus County,2001,121197
50,3,5,12,19,Florida,Clay County,2001,145685
50,3,5,12,21,Florida,Collier County,2001,264240
50,3,5,12,23,Florida,Columbia County,2001,57040
50,3,5,12,27,Florida,DeSoto County,2001,32402
50,3,5,12,29,Florida,Dixie County,2001,14033
50,3,5,12,31,Florida,Duval County,2001,790681
50,3,5,12,33,Florida,Escambia County,2001,297776
50,3,5,12,35,Florida,Flagler County,2001,53944
50,3,5,12,37,Florida,Franklin County,2001,9910
50,3,5,12,39,Florida,Gadsden County,2001,45153
50,3,5,12,41,Florida,Gilchrist County,2001,14283
50,3,5,12,43,Florida,Glades County,2001,10948
50,3,5,12,45,Florida,Gulf County,2001,14868
50,3,5,12,47,Florida,Hamilton County,2001,13733
50,3,5,12,49,Florida,Hardee County,2001,26378
50,3,5,12,51,Florida,Hendry County,2001,36029
50,3,5,12,53,Florida,Hernando County,2001,134127
50,3,5,12,55,Florida,Highlands County,2001,88510
50,3,5,12,57,Florida,Hillsborough County,2001,1028385
50,3,5,12,59,Florida,Holmes County,2001,18757
50,3,5,12,61,Florida,Indian River County,2001,115456
50,3,5,12,63,Florida,Jackson County,2001,46242
50,3,5,12,65,Florida,Jefferson County,2001,12871
50,3,5,12,67,Florida,Lafayette County,2001,7153
50,3,5,12,69,Florida,Lake County,2001,222297
50,3,5,12,71,Florida,Lee County,2001,461037
50,3,5,12,73,Florida,Leon County,2001,242583
50,3,5,12,75,Florida,Levy County,2001,35118
50,3,5,12,77,Florida,Liberty County,2001,7049
50,3,5,12,79,Florida,Madison County,2001,18859
50,3,5,12,81,Florida,Manatee County,2001,272281
50,3,5,12,83,Florida,Marion County,2001,264553
50,3,5,12,85,Florida,Martin County,2001,129856
50,3,5,12,86,Florida,Miami-Dade County,2001,2287458
50,3,5,12,87,Florida,Monroe County,2001,79038
50,3,5,12,89,Florida,Nassau County,2001,59300
50,3,5,12,91,Florida,Okaloosa County,2001,172564
50,3,5,12,93,Florida,Okeechobee County,2001,36298
50,3,5,12,95,Florida,Orange County,2001,931775
50,3,5,12,97,Florida,Osceola County,2001,181694
50,3,5,12,99,Florida,Palm Beach County,2001,1160474
50,3,5,12,101,Florida,Pasco County,2001,357653
50,3,5,12,103,Florida,Pinellas County,2001,923850
50,3,5,12,105,Florida,Polk County,2001,492917
50,3,5,12,107,Florida,Putnam County,2001,70585
50,3,5,12,109,Florida,St. Johns County,2001,129805
50,3,5,12,111,Florida,St. Lucie County,2001,198459
50,3,5,12,113,Florida,Santa Rosa County,2001,121261
50,3,5,12,115,Florida,Sarasota County,2001,333707
50,3,5,12,117,Florida,Seminole County,2001,374593
50,3,5,12,119,Florida,Sumter County,2001,55793
50,3,5,12,121,Florida,Suwannee County,2001,35679
50,3,5,12,123,Florida,Taylor County,2001,19379
50,3,5,12,125,Florida,Union County,2001,13598
50,3,5,12,127,Florida,Volusia County,2001,451103
50,3,5,12,129,Florida,Wakulla County,2001,23779
50,3,5,12,131,Florida,Walton County,2001,42391
50,3,5,12,133,Florida,Washington County,2001,21316
40,3,5,13,0,Georgia,Georgia,2001,8377038
50,3,5,13,1,Georgia,Appling County,2001,17455
50,3,5,13,3,Georgia,Atkinson County,2001,7641
50,3,5,13,5,Georgia,Bacon County,2001,10133
50,3,5,13,7,Georgia,Baker County,2001,4005
50,3,5,13,9,Georgia,Baldwin County,2001,44764
50,3,5,13,11,Georgia,Banks County,2001,15025
50,3,5,13,13,Georgia,Barrow County,2001,48171
50,3,5,13,15,Georgia,Bartow County,2001,79984
50,3,5,13,17,Georgia,Ben Hill County,2001,17315
50,3,5,13,19,Georgia,Berrien County,2001,16392
50,3,5,13,21,Georgia,Bibb County,2001,153548
50,3,5,13,23,Georgia,Bleckley County,2001,11781
50,3,5,13,25,Georgia,Brantley County,2001,15093
50,3,5,13,27,Georgia,Brooks County,2001,16307
50,3,5,13,29,Georgia,Bryan County,2001,23867
50,3,5,13,31,Georgia,Bulloch County,2001,56808
50,3,5,13,33,Georgia,Burke County,2001,22582
50,3,5,13,35,Georgia,Butts County,2001,20186
50,3,5,13,37,Georgia,Calhoun County,2001,6271
50,3,5,13,39,Georgia,Camden County,2001,44469
50,3,5,13,43,Georgia,Candler County,2001,9442
50,3,5,13,45,Georgia,Carroll County,2001,91132
50,3,5,13,47,Georgia,Catoosa County,2001,54638
50,3,5,13,49,Georgia,Charlton County,2001,10675
50,3,5,13,51,Georgia,Chatham County,2001,234150
50,3,5,13,53,Georgia,Chattahoochee County,2001,15780
50,3,5,13,55,Georgia,Chattooga County,2001,25675
50,3,5,13,57,Georgia,Cherokee County,2001,151189
50,3,5,13,59,Georgia,Clarke County,2001,103890
50,3,5,13,61,Georgia,Clay County,2001,3360
50,3,5,13,63,Georgia,Clayton County,2001,245327
50,3,5,13,65,Georgia,Clinch County,2001,6901
50,3,5,13,67,Georgia,Cobb County,2001,623006
50,3,5,13,69,Georgia,Coffee County,2001,38350
50,3,5,13,71,Georgia,Colquitt County,2001,42223
50,3,5,13,73,Georgia,Columbia County,2001,92537
50,3,5,13,75,Georgia,Cook County,2001,15885
50,3,5,13,77,Georgia,Coweta County,2001,93627
50,3,5,13,79,Georgia,Crawford County,2001,12496
50,3,5,13,81,Georgia,Crisp County,2001,22184
50,3,5,13,83,Georgia,Dade County,2001,15520
50,3,5,13,85,Georgia,Dawson County,2001,16875
50,3,5,13,87,Georgia,Decatur County,2001,27870
50,3,5,13,89,Georgia,DeKalb County,2001,670900
50,3,5,13,91,Georgia,Dodge County,2001,19513
50,3,5,13,93,Georgia,Dooly County,2001,12040
50,3,5,13,95,Georgia,Dougherty County,2001,95944
50,3,5,13,97,Georgia,Douglas County,2001,95720
50,3,5,13,99,Georgia,Early County,2001,12207
50,3,5,13,101,Georgia,Echols County,2001,3774
50,3,5,13,103,Georgia,Effingham County,2001,39116
50,3,5,13,105,Georgia,Elbert County,2001,20544
50,3,5,13,107,Georgia,Emanuel County,2001,21683
50,3,5,13,109,Georgia,Evans County,2001,10691
50,3,5,13,111,Georgia,Fannin County,2001,20412
50,3,5,13,113,Georgia,Fayette County,2001,94086
50,3,5,13,115,Georgia,Floyd County,2001,91181
50,3,5,13,117,Georgia,Forsyth County,2001,108491
50,3,5,13,119,Georgia,Franklin County,2001,20703
50,3,5,13,121,Georgia,Fulton County,2001,820213
50,3,5,13,123,Georgia,Gilmer County,2001,24229
50,3,5,13,125,Georgia,Glascock County,2001,2586
50,3,5,13,127,Georgia,Glynn County,2001,68558
50,3,5,13,129,Georgia,Gordon County,2001,45757
50,3,5,13,131,Georgia,Grady County,2001,23635
50,3,5,13,133,Georgia,Greene County,2001,14703
50,3,5,13,135,Georgia,Gwinnett County,2001,620025
50,3,5,13,137,Georgia,Habersham County,2001,36914
50,3,5,13,139,Georgia,Hall County,2001,146148
50,3,5,13,141,Georgia,Hancock County,2001,10022
50,3,5,13,143,Georgia,Haralson County,2001,26232
50,3,5,13,145,Georgia,Harris County,2001,24547
50,3,5,13,147,Georgia,Hart County,2001,23049
50,3,5,13,149,Georgia,Heard County,2001,11173
50,3,5,13,151,Georgia,Henry County,2001,131000
50,3,5,13,153,Georgia,Houston County,2001,113432
50,3,5,13,155,Georgia,Irwin County,2001,9953
50,3,5,13,157,Georgia,Jackson County,2001,43367
50,3,5,13,159,Georgia,Jasper County,2001,11629
50,3,5,13,161,Georgia,Jeff Davis County,2001,12877
50,3,5,13,163,Georgia,Jefferson County,2001,17121
50,3,5,13,165,Georgia,Jenkins County,2001,8577
50,3,5,13,167,Georgia,Johnson County,2001,8768
50,3,5,13,169,Georgia,Jones County,2001,24315
50,3,5,13,171,Georgia,Lamar County,2001,16464
50,3,5,13,173,Georgia,Lanier County,2001,7253
50,3,5,13,175,Georgia,Laurens County,2001,45123
50,3,5,13,177,Georgia,Lee County,2001,24945
50,3,5,13,179,Georgia,Liberty County,2001,61388
50,3,5,13,181,Georgia,Lincoln County,2001,8375
50,3,5,13,183,Georgia,Long County,2001,10551
50,3,5,13,185,Georgia,Lowndes County,2001,92402
50,3,5,13,187,Georgia,Lumpkin County,2001,22152
50,3,5,13,189,Georgia,McDuffie County,2001,21323
50,3,5,13,191,Georgia,McIntosh County,2001,11401
50,3,5,13,193,Georgia,Macon County,2001,14186
50,3,5,13,195,Georgia,Madison County,2001,26046
50,3,5,13,197,Georgia,Marion County,2001,7322
50,3,5,13,199,Georgia,Meriwether County,2001,22524
50,3,5,13,201,Georgia,Miller County,2001,6372
50,3,5,13,205,Georgia,Mitchell County,2001,23872
50,3,5,13,207,Georgia,Monroe County,2001,22092
50,3,5,13,209,Georgia,Montgomery County,2001,8505
50,3,5,13,211,Georgia,Morgan County,2001,15951
50,3,5,13,213,Georgia,Murray County,2001,37683
50,3,5,13,215,Georgia,Muscogee County,2001,186375
50,3,5,13,217,Georgia,Newton County,2001,66823
50,3,5,13,219,Georgia,Oconee County,2001,26135
50,3,5,13,221,Georgia,Oglethorpe County,2001,12902
50,3,5,13,223,Georgia,Paulding County,2001,88910
50,3,5,13,225,Georgia,Peach County,2001,24063
50,3,5,13,227,Georgia,Pickens County,2001,24334
50,3,5,13,229,Georgia,Pierce County,2001,15811
50,3,5,13,231,Georgia,Pike County,2001,13834
50,3,5,13,233,Georgia,Polk County,2001,38612
50,3,5,13,235,Georgia,Pulaski County,2001,9882
50,3,5,13,237,Georgia,Putnam County,2001,19152
50,3,5,13,239,Georgia,Quitman County,2001,2607
50,3,5,13,241,Georgia,Rabun County,2001,15310
50,3,5,13,243,Georgia,Randolph County,2001,7786
50,3,5,13,245,Georgia,Richmond County,2001,199443
50,3,5,13,247,Georgia,Rockdale County,2001,71875
50,3,5,13,249,Georgia,Schley County,2001,3860
50,3,5,13,251,Georgia,Screven County,2001,15057
50,3,5,13,253,Georgia,Seminole County,2001,9251
50,3,5,13,255,Georgia,Spalding County,2001,58927
50,3,5,13,257,Georgia,Stephens County,2001,25594
50,3,5,13,259,Georgia,Stewart County,2001,5358
50,3,5,13,261,Georgia,Sumter County,2001,33447
50,3,5,13,263,Georgia,Talbot County,2001,6675
50,3,5,13,265,Georgia,Taliaferro County,2001,2031
50,3,5,13,267,Georgia,Tattnall County,2001,22242
50,3,5,13,269,Georgia,Taylor County,2001,8756
50,3,5,13,271,Georgia,Telfair County,2001,12155
50,3,5,13,273,Georgia,Terrell County,2001,10822
50,3,5,13,275,Georgia,Thomas County,2001,42674
50,3,5,13,277,Georgia,Tift County,2001,38133
50,3,5,13,279,Georgia,Toombs County,2001,26040
50,3,5,13,281,Georgia,Towns County,2001,9499
50,3,5,13,283,Georgia,Treutlen County,2001,6895
50,3,5,13,285,Georgia,Troup County,2001,59844
50,3,5,13,287,Georgia,Turner County,2001,9512
50,3,5,13,289,Georgia,Twiggs County,2001,10418
50,3,5,13,291,Georgia,Union County,2001,17822
50,3,5,13,293,Georgia,Upson County,2001,27788
50,3,5,13,295,Georgia,Walker County,2001,62109
50,3,5,13,297,Georgia,Walton County,2001,63847
50,3,5,13,299,Georgia,Ware County,2001,35426
50,3,5,13,301,Georgia,Warren County,2001,6356
50,3,5,13,303,Georgia,Washington County,2001,21170
50,3,5,13,305,Georgia,Wayne County,2001,26888
50,3,5,13,307,Georgia,Webster County,2001,2369
50,3,5,13,309,Georgia,Wheeler County,2001,6697
50,3,5,13,311,Georgia,White County,2001,21124
50,3,5,13,313,Georgia,Whitfield County,2001,86332
50,3,5,13,315,Georgia,Wilcox County,2001,8868
50,3,5,13,317,Georgia,Wilkes County,2001,10658
50,3,5,13,319,Georgia,Wilkinson County,2001,10227
50,3,5,13,321,Georgia,Worth County,2001,22019
40,4,9,15,0,Hawaii,Hawaii,2001,1225948
50,4,9,15,1,Hawaii,Hawaii County,2001,151690
50,4,9,15,3,Hawaii,Honolulu County,2001,882755
50,4,9,15,5,Hawaii,Kalawao County,2001,138
50,4,9,15,7,Hawaii,Kauai County,2001,59075
50,4,9,15,9,Hawaii,Maui County,2001,132290
40,4,8,16,0,Idaho,Idaho,2001,1319962
50,4,8,16,1,Idaho,Ada County,2001,313896
50,4,8,16,3,Idaho,Adams County,2001,3495
50,4,8,16,5,Idaho,Bannock County,2001,76296
50,4,8,16,7,Idaho,Bear Lake County,2001,6394
50,4,8,16,9,Idaho,Benewah County,2001,8968
50,4,8,16,11,Idaho,Bingham County,2001,42073
50,4,8,16,13,Idaho,Blaine County,2001,19755
50,4,8,16,15,Idaho,Boise County,2001,6733
50,4,8,16,17,Idaho,Bonner County,2001,36980
50,4,8,16,19,Idaho,Bonneville County,2001,83907
50,4,8,16,21,Idaho,Boundary County,2001,9816
50,4,8,16,23,Idaho,Butte County,2001,2853
50,4,8,16,25,Idaho,Camas County,2001,1000
50,4,8,16,27,Idaho,Canyon County,2001,139179
50,4,8,16,29,Idaho,Caribou County,2001,7326
50,4,8,16,31,Idaho,Cassia County,2001,21557
50,4,8,16,33,Idaho,Clark County,2001,965
50,4,8,16,35,Idaho,Clearwater County,2001,8689
50,4,8,16,37,Idaho,Custer County,2001,4223
50,4,8,16,39,Idaho,Elmore County,2001,27613
50,4,8,16,41,Idaho,Franklin County,2001,11463
50,4,8,16,43,Idaho,Fremont County,2001,11891
50,4,8,16,45,Idaho,Gem County,2001,15393
50,4,8,16,47,Idaho,Gooding County,2001,14215
50,4,8,16,49,Idaho,Idaho County,2001,15447
50,4,8,16,51,Idaho,Jefferson County,2001,19322
50,4,8,16,53,Idaho,Jerome County,2001,18579
50,4,8,16,55,Idaho,Kootenai County,2001,111542
50,4,8,16,57,Idaho,Latah County,2001,35285
50,4,8,16,59,Idaho,Lemhi County,2001,7593
50,4,8,16,61,Idaho,Lewis County,2001,3599
50,4,8,16,63,Idaho,Lincoln County,2001,4159
50,4,8,16,65,Idaho,Madison County,2001,27699
50,4,8,16,67,Idaho,Minidoka County,2001,19603
50,4,8,16,69,Idaho,Nez Perce County,2001,36999
50,4,8,16,71,Idaho,Oneida County,2001,4176
50,4,8,16,73,Idaho,Owyhee County,2001,10877
50,4,8,16,75,Idaho,Payette County,2001,20796
50,4,8,16,77,Idaho,Power County,2001,7422
50,4,8,16,79,Idaho,Shoshone County,2001,13464
50,4,8,16,81,Idaho,Teton County,2001,6455
50,4,8,16,83,Idaho,Twin Falls County,2001,64556
50,4,8,16,85,Idaho,Valley County,2001,7773
50,4,8,16,87,Idaho,Washington County,2001,9936
40,2,3,17,0,Illinois,Illinois,2001,12488445
50,2,3,17,1,Illinois,Adams County,2001,68014
50,2,3,17,3,Illinois,Alexander County,2001,9592
50,2,3,17,5,Illinois,Bond County,2001,17586
50,2,3,17,7,Illinois,Boone County,2001,43220
50,2,3,17,9,Illinois,Brown County,2001,6984
50,2,3,17,11,Illinois,Bureau County,2001,35181
50,2,3,17,13,Illinois,Calhoun County,2001,5045
50,2,3,17,15,Illinois,Carroll County,2001,16405
50,2,3,17,17,Illinois,Cass County,2001,13677
50,2,3,17,19,Illinois,Champaign County,2001,181956
50,2,3,17,21,Illinois,Christian County,2001,35240
50,2,3,17,23,Illinois,Clark County,2001,16829
50,2,3,17,25,Illinois,Clay County,2001,14260
50,2,3,17,27,Illinois,Clinton County,2001,35792
50,2,3,17,29,Illinois,Coles County,2001,52549
50,2,3,17,31,Illinois,Cook County,2001,5360562
50,2,3,17,33,Illinois,Crawford County,2001,20363
50,2,3,17,35,Illinois,Cumberland County,2001,11238
50,2,3,17,37,Illinois,DeKalb County,2001,90545
50,2,3,17,39,Illinois,De Witt County,2001,16792
50,2,3,17,41,Illinois,Douglas County,2001,20032
50,2,3,17,43,Illinois,DuPage County,2001,911474
50,2,3,17,45,Illinois,Edgar County,2001,19465
50,2,3,17,47,Illinois,Edwards County,2001,6879
50,2,3,17,49,Illinois,Effingham County,2001,34334
50,2,3,17,51,Illinois,Fayette County,2001,21695
50,2,3,17,53,Illinois,Ford County,2001,14148
50,2,3,17,55,Illinois,Franklin County,2001,38798
50,2,3,17,57,Illinois,Fulton County,2001,37880
50,2,3,17,59,Illinois,Gallatin County,2001,6279
50,2,3,17,61,Illinois,Greene County,2001,14620
50,2,3,17,63,Illinois,Grundy County,2001,38320
50,2,3,17,65,Illinois,Hamilton County,2001,8527
50,2,3,17,67,Illinois,Hancock County,2001,20069
50,2,3,17,69,Illinois,Hardin County,2001,4765
50,2,3,17,71,Illinois,Henderson County,2001,8150
50,2,3,17,73,Illinois,Henry County,2001,50714
50,2,3,17,75,Illinois,Iroquois County,2001,31022
50,2,3,17,77,Illinois,Jackson County,2001,59530
50,2,3,17,79,Illinois,Jasper County,2001,10056
50,2,3,17,81,Illinois,Jefferson County,2001,39874
50,2,3,17,83,Illinois,Jersey County,2001,21751
50,2,3,17,85,Illinois,Jo Daviess County,2001,22486
50,2,3,17,87,Illinois,Johnson County,2001,12794
50,2,3,17,89,Illinois,Kane County,2001,423975
50,2,3,17,91,Illinois,Kankakee County,2001,104490
50,2,3,17,93,Illinois,Kendall County,2001,58437
50,2,3,17,95,Illinois,Knox County,2001,55329
50,2,3,17,97,Illinois,Lake County,2001,658986
50,2,3,17,99,Illinois,LaSalle County,2001,112212
50,2,3,17,101,Illinois,Lawrence County,2001,15527
50,2,3,17,103,Illinois,Lee County,2001,36100
50,2,3,17,105,Illinois,Livingston County,2001,39881
50,2,3,17,107,Illinois,Logan County,2001,30934
50,2,3,17,109,Illinois,McDonough County,2001,32789
50,2,3,17,111,Illinois,McHenry County,2001,267632
50,2,3,17,113,Illinois,McLean County,2001,152713
50,2,3,17,115,Illinois,Macon County,2001,113604
50,2,3,17,117,Illinois,Macoupin County,2001,48788
50,2,3,17,119,Illinois,Madison County,2001,260343
50,2,3,17,121,Illinois,Marion County,2001,41393
50,2,3,17,123,Illinois,Marshall County,2001,12917
50,2,3,17,125,Illinois,Mason County,2001,15960
50,2,3,17,127,Illinois,Massac County,2001,15077
50,2,3,17,129,Illinois,Menard County,2001,12503
50,2,3,17,131,Illinois,Mercer County,2001,16910
50,2,3,17,133,Illinois,Monroe County,2001,28302
50,2,3,17,135,Illinois,Montgomery County,2001,30516
50,2,3,17,137,Illinois,Morgan County,2001,36403
50,2,3,17,139,Illinois,Moultrie County,2001,14324
50,2,3,17,141,Illinois,Ogle County,2001,51468
50,2,3,17,143,Illinois,Peoria County,2001,182348
50,2,3,17,145,Illinois,Perry County,2001,23006
50,2,3,17,147,Illinois,Piatt County,2001,16357
50,2,3,17,149,Illinois,Pike County,2001,17178
50,2,3,17,151,Illinois,Pope County,2001,4376
50,2,3,17,153,Illinois,Pulaski County,2001,7118
50,2,3,17,155,Illinois,Putnam County,2001,6052
50,2,3,17,157,Illinois,Randolph County,2001,34127
50,2,3,17,159,Illinois,Richland County,2001,16162
50,2,3,17,161,Illinois,Rock Island County,2001,148734
50,2,3,17,163,Illinois,St. Clair County,2001,256540
50,2,3,17,165,Illinois,Saline County,2001,26249
50,2,3,17,167,Illinois,Sangamon County,2001,189924
50,2,3,17,169,Illinois,Schuyler County,2001,7123
50,2,3,17,171,Illinois,Scott County,2001,5541
50,2,3,17,173,Illinois,Shelby County,2001,22702
50,2,3,17,175,Illinois,Stark County,2001,6308
50,2,3,17,177,Illinois,Stephenson County,2001,48625
50,2,3,17,179,Illinois,Tazewell County,2001,128468
50,2,3,17,181,Illinois,Union County,2001,18116
50,2,3,17,183,Illinois,Vermilion County,2001,83646
50,2,3,17,185,Illinois,Wabash County,2001,12755
50,2,3,17,187,Illinois,Warren County,2001,18471
50,2,3,17,189,Illinois,Washington County,2001,15258
50,2,3,17,191,Illinois,Wayne County,2001,17068
50,2,3,17,193,Illinois,White County,2001,15286
50,2,3,17,195,Illinois,Whiteside County,2001,60511
50,2,3,17,197,Illinois,Will County,2001,530086
50,2,3,17,199,Illinois,Williamson County,2001,61737
50,2,3,17,201,Illinois,Winnebago County,2001,280009
50,2,3,17,203,Illinois,Woodford County,2001,35559
40,2,3,18,0,Indiana,Indiana,2001,6127760
50,2,3,18,1,Indiana,Adams County,2001,33556
50,2,3,18,3,Indiana,Allen County,2001,334956
50,2,3,18,5,Indiana,Bartholomew County,2001,72110
50,2,3,18,7,Indiana,Benton County,2001,9313
50,2,3,18,9,Indiana,Blackford County,2001,13735
50,2,3,18,11,Indiana,Boone County,2001,47035
50,2,3,18,13,Indiana,Brown County,2001,15200
50,2,3,18,15,Indiana,Carroll County,2001,20298
50,2,3,18,17,Indiana,Cass County,2001,40859
50,2,3,18,19,Indiana,Clark County,2001,97228
50,2,3,18,21,Indiana,Clay County,2001,26605
50,2,3,18,23,Indiana,Clinton County,2001,33809
50,2,3,18,25,Indiana,Crawford County,2001,10922
50,2,3,18,27,Indiana,Daviess County,2001,29755
50,2,3,18,29,Indiana,Dearborn County,2001,46726
50,2,3,18,31,Indiana,Decatur County,2001,24585
50,2,3,18,33,Indiana,DeKalb County,2001,40576
