SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,Year,Population
50,2,4,31,87,Nebraska,Hitchcock County,2011,2857
50,2,4,31,89,Nebraska,Holt County,2011,10443
50,2,4,31,91,Nebraska,Hooker County,2011,743
50,2,4,31,93,Nebraska,Howard County,2011,6295
50,2,4,31,95,Nebraska,Jefferson County,2011,7551
50,2,4,31,97,Nebraska,Johnson County,2011,5217
50,2,4,31,99,Nebraska,Kearney County,2011,6547
50,2,4,31,101,Nebraska,Keith County,2011,8241
50,2,4,31,103,Nebraska,Keya Paha County,2011,819
50,2,4,31,105,Nebraska,Kimball County,2011,3808
50,2,4,31,107,Nebraska,Knox County,2011,8575
50,2,4,31,109,Nebraska,Lancaster County,2011,289914
50,2,4,31,111,Nebraska,Lincoln County,2011,36030
50,2,4,31,113,Nebraska,Logan County,2011,779
50,2,4,31,115,Nebraska,Loup County,2011,617
50,2,4,31,117,Nebraska,McPherson County,2011,551
50,2,4,31,119,Nebraska,Madison County,2011,35005
50,2,4,31,121,Nebraska,Merrick County,2011,7760
50,2,4,31,123,Nebraska,Morrill County,2011,4984
50,2,4,31,125,Nebraska,Nance County,2011,3731
50,2,4,31,127,Nebraska,Nemaha County,2011,7238
50,2,4,31,129,Nebraska,Nuckolls County,2011,4447
50,2,4,31,131,Nebraska,Otoe County,2011,15741
50,2,4,31,133,Nebraska,Pawnee County,2011,2791
50,2,4,31,135,Nebraska,Perkins County,2011,2944
50,2,4,31,137,Nebraska,Phelps County,2011,9142
50,2,4,31,139,Nebraska,Pierce County,2011,7194
50,2,4,31,141,Nebraska,Platte County,2011,32512
50,2,4,31,143,Nebraska,Polk County,2011,5336
50,2,4,31,145,Nebraska,Red Willow County,2011,11049
50,2,4,31,147,Nebraska,Richardson County,2011,8342
50,2,4,31,149,Nebraska,Rock County,2011,1480
50,2,4,31,151,Nebraska,Saline County,2011,14326
50,2,4,31,153,Nebraska,Sarpy County,2011,162568
50,2,4,31,155,Nebraska,Saunders County,2011,20841
50,2,4,31,157,Nebraska,Scotts Bluff County,2011,36956
50,2,4,31,159,Nebraska,Seward County,2011,16705
50,2,4,31,161,Nebraska,Sheridan County,2011,5360
50,2,4,31,163,Nebraska,Sherman County,2011,3102
50,2,4,31,165,Nebraska,Sioux County,2011,1319
50,2,4,31,167,Nebraska,Stanton County,2011,6176
50,2,4,31,169,Nebraska,Thayer County,2011,5170
50,2,4,31,171,Nebraska,Thomas County,2011,698
50,2,4,31,173,Nebraska,Thurston County,2011,6903
50,2,4,31,175,Nebraska,Valley County,2011,4228
50,2,4,31,177,Nebraska,Washington County,2011,19918
50,2,4,31,179,Nebraska,Wayne County,2011,9451
50,2,4,31,181,Nebraska,Webster County,2011,3757
50,2,4,31,183,Nebraska,Wheeler County,2011,815
50,2,4,31,185,Nebraska,York County,2011,13785
40,4,8,32,0,Nevada,Nevada,2011,2712730
50,4,8,32,1,Nevada,Churchill County,2011,24593
50,4,8,32,3,Nevada,Clark County,2011,1961925
50,4,8,32,5,Nevada,Douglas County,2011,46971
50,4,8,32,7,Nevada,Elko County,2011,49442
50,4,8,32,9,Nevada,Esmeralda County,2011,770
50,4,8,32,11,Nevada,Eureka County,2011,1977
50,4,8,32,13,Nevada,Humboldt County,2011,16639
50,4,8,32,15,Nevada,Lander County,2011,5839
50,4,8,32,17,Nevada,Lincoln County,2011,5269
50,4,8,32,19,Nevada,Lyon County,2011,51385
50,4,8,32,21,Nevada,Mineral County,2011,4628
50,4,8,32,23,Nevada,Nye County,2011,43976
50,4,8,32,27,Nevada,Pershing County,2011,6610
50,4,8,32,29,Nevada,Storey County,2011,3905
50,4,8,32,31,Nevada,Washoe County,2011,423996
50,4,8,32,33,Nevada,White Pine County,2011,10129
50,4,8,32,510,Nevada,Carson City,2011,54676
40,1,1,33,0,New Hampshire,New Hampshire,2011,1320202
50,1,1,33,1,New Hampshire,Belknap County,2011,60335
50,1,1,33,3,New Hampshire,Carroll County,2011,47680
50,1,1,33,5,New Hampshire,Cheshire County,2011,76933
50,1,1,33,7,New Hampshire,Coos County,2011,32507
50,1,1,33,9,New Hampshire,Grafton County,2011,89276
50,1,1,33,11,New Hampshire,Hillsborough County,2011,402774
50,1,1,33,13,New Hampshire,Merrimack County,2011,146867
50,1,1,33,15,New Hampshire,Rockingham County,2011,296195
50,1,1,33,17,New Hampshire,Strafford County,2011,124133
50,1,1,33,19,New Hampshire,Sullivan County,2011,43502
40,1,2,34,0,New Jersey,New Jersey,2011,8828117
50,1,2,34,1,New Jersey,Atlantic County,2011,274621
50,1,2,34,3,New Jersey,Bergen County,2011,911994
50,1,2,34,5,New Jersey,Burlington County,2011,450187
50,1,2,34,7,New Jersey,Camden County,2011,512585
50,1,2,34,9,New Jersey,Cape May County,2011,96494
50,1,2,34,11,New Jersey,Cumberland County,2011,157043
50,1,2,34,13,New Jersey,Essex County,2011,785551
50,1,2,34,15,New Jersey,Gloucester County,2011,289687
50,1,2,34,17,New Jersey,Hudson County,2011,645634
50,1,2,34,19,New Jersey,Hunterdon County,2011,127330
50,1,2,34,21,New Jersey,Mercer County,2011,367378
50,1,2,34,23,New Jersey,Middlesex County,2011,815198
50,1,2,34,25,New Jersey,Monmouth County,2011,629119
50,1,2,34,27,New Jersey,Morris County,2011,494792
50,1,2,34,29,New Jersey,Ocean County,2011,578876
50,1,2,34,31,New Jersey,Passaic County,2011,503264
50,1,2,34,33,New Jersey,Salem County,2011,65875
50,1,2,34,35,New Jersey,Somerset County,2011,326249
50,1,2,34,37,New Jersey,Sussex County,2011,148167
50,1,2,34,39,New Jersey,Union County,2011,539931
50,1,2,34,41,New Jersey,Warren County,2011,108142
40,4,8,35,0,New Mexico,New Mexico,2011,2080450
50,4,8,35,1,New Mexico,Bernalillo County,2011,670283
50,4,8,35,3,New Mexico,Catron County,2011,3716
50,4,8,35,5,New Mexico,Chaves County,2011,65720
50,4,8,35,6,New Mexico,Cibola County,2011,27489
50,4,8,35,7,New Mexico,Colfax County,2011,13618
50,4,8,35,9,New Mexico,Curry County,2011,49819
50,4,8,35,11,New Mexico,De Baca County,2011,2000
50,4,8,35,13,New Mexico,Doña Ana County,2011,213126
50,4,8,35,15,New Mexico,Eddy County,2011,54070
50,4,8,35,17,New Mexico,Grant County,2011,29346
50,4,8,35,19,New Mexico,Guadalupe County,2011,4625
50,4,8,35,21,New Mexico,Harding County,2011,713
50,4,8,35,23,New Mexico,Hidalgo County,2011,4843
50,4,8,35,25,New Mexico,Lea County,2011,65126
50,4,8,35,27,New Mexico,Lincoln County,2011,20406
50,4,8,35,28,New Mexico,Los Alamos County,2011,18229
50,4,8,35,29,New Mexico,Luna County,2011,25106
50,4,8,35,31,New Mexico,McKinley County,2011,72332
50,4,8,35,33,New Mexico,Mora County,2011,4781
50,4,8,35,35,New Mexico,Otero County,2011,65642
50,4,8,35,37,New Mexico,Quay County,2011,9045
50,4,8,35,39,New Mexico,Rio Arriba County,2011,40244
50,4,8,35,41,New Mexico,Roosevelt County,2011,20430
50,4,8,35,43,New Mexico,Sandoval County,2011,134326
50,4,8,35,45,New Mexico,San Juan County,2011,129711
50,4,8,35,47,New Mexico,San Miguel County,2011,29352
50,4,8,35,49,New Mexico,Santa Fe County,2011,145847
50,4,8,35,51,New Mexico,Sierra County,2011,12023
50,4,8,35,53,New Mexico,Socorro County,2011,17775
50,4,8,35,55,New Mexico,Taos County,2011,32890
50,4,8,35,57,New Mexico,Torrance County,2011,16447
50,4,8,35,59,New Mexico,Union County,2011,4410
50,4,8,35,61,New Mexico,Valencia County,2011,76960
40,1,2,36,0,New York,New York,2011,19499241
50,1,2,36,1,New York,Albany County,2011,304596
50,1,2,36,3,New York,Allegany County,2011,48800
50,1,2,36,5,New York,Bronx County,2011,1397335
50,1,2,36,7,New York,Broome County,2011,199363
50,1,2,36,9,New York,Cattaraugus County,2011,79815
50,1,2,36,11,New York,Cayuga County,2011,79693
50,1,2,36,13,New York,Chautauqua County,2011,134209
50,1,2,36,15,New York,Chemung County,2011,88899
50,1,2,36,17,New York,Chenango County,2011,50182
50,1,2,36,19,New York,Clinton County,2011,81728
50,1,2,36,21,New York,Columbia County,2011,62528
50,1,2,36,23,New York,Cortland County,2011,49380
50,1,2,36,25,New York,Delaware County,2011,47584
50,1,2,36,27,New York,Dutchess County,2011,298133
50,1,2,36,29,New York,Erie County,2011,919843
50,1,2,36,31,New York,Essex County,2011,39271
50,1,2,36,33,New York,Franklin County,2011,51545
50,1,2,36,35,New York,Fulton County,2011,55112
50,1,2,36,37,New York,Genesee County,2011,59880
50,1,2,36,39,New York,Greene County,2011,48857
50,1,2,36,41,New York,Hamilton County,2011,4826
50,1,2,36,43,New York,Herkimer County,2011,64386
50,1,2,36,45,New York,Jefferson County,2011,117752
50,1,2,36,47,New York,Kings County,2011,2540817
50,1,2,36,49,New York,Lewis County,2011,27027
50,1,2,36,51,New York,Livingston County,2011,64849
50,1,2,36,53,New York,Madison County,2011,72887
50,1,2,36,55,New York,Monroe County,2011,746751
50,1,2,36,57,New York,Montgomery County,2011,49911
50,1,2,36,59,New York,Nassau County,2011,1346223
50,1,2,36,61,New York,New York County,2011,1608293
50,1,2,36,63,New York,Niagara County,2011,215719
50,1,2,36,65,New York,Oneida County,2011,234218
50,1,2,36,67,New York,Onondaga County,2011,467614
50,1,2,36,69,New York,Ontario County,2011,108599
50,1,2,36,71,New York,Orange County,2011,374097
50,1,2,36,73,New York,Orleans County,2011,42648
50,1,2,36,75,New York,Oswego County,2011,121981
50,1,2,36,77,New York,Otsego County,2011,61971
50,1,2,36,79,New York,Putnam County,2011,99827
50,1,2,36,81,New York,Queens County,2011,2255482
50,1,2,36,83,New York,Rensselaer County,2011,159589
50,1,2,36,85,New York,Richmond County,2011,471021
50,1,2,36,87,New York,Rockland County,2011,315452
50,1,2,36,89,New York,St. Lawrence County,2011,112277
50,1,2,36,91,New York,Saratoga County,2011,221111
50,1,2,36,93,New York,Schenectady County,2011,154864
50,1,2,36,95,New York,Schoharie County,2011,32618
50,1,2,36,97,New York,Schuyler County,2011,18413
50,1,2,36,99,New York,Seneca County,2011,35380
50,1,2,36,101,New York,Steuben County,2011,99148
50,1,2,36,103,New York,Suffolk County,2011,1498892
50,1,2,36,105,New York,Sullivan County,2011,77053
50,1,2,36,107,New York,Tioga County,2011,50875
50,1,2,36,109,New York,Tompkins County,2011,101821
50,1,2,36,111,New York,Ulster County,2011,182448
50,1,2,36,113,New York,Warren County,2011,65736
50,1,2,36,115,New York,Washington County,2011,63091
50,1,2,36,117,New York,Wayne County,2011,93256
50,1,2,36,119,New York,Westchester County,2011,956262
50,1,2,36,121,New York,Wyoming County,2011,41849
50,1,2,36,123,New York,Yates County,2011,25454
40,3,5,37,0,North Carolina,North Carolina,2011,9657592
50,3,5,37,1,North Carolina,Alamance County,2011,152692
50,3,5,37,3,North Carolina,Alexander County,2011,37026
50,3,5,37,5,North Carolina,Alleghany County,2011,11016
50,3,5,37,7,North Carolina,Anson County,2011,26512
50,3,5,37,9,North Carolina,Ashe County,2011,26986
50,3,5,37,11,North Carolina,Avery County,2011,17770
50,3,5,37,13,North Carolina,Beaufort County,2011,47675
50,3,5,37,15,North Carolina,Bertie County,2011,20858
50,3,5,37,17,North Carolina,Bladen County,2011,34880
50,3,5,37,19,North Carolina,Brunswick County,2011,110185
50,3,5,37,21,North Carolina,Buncombe County,2011,241172
50,3,5,37,23,North Carolina,Burke County,2011,90542
50,3,5,37,25,North Carolina,Cabarrus County,2011,181175
50,3,5,37,27,North Carolina,Caldwell County,2011,82451
50,3,5,37,29,North Carolina,Camden County,2011,10024
50,3,5,37,31,North Carolina,Carteret County,2011,67418
50,3,5,37,33,North Carolina,Caswell County,2011,23456
50,3,5,37,35,North Carolina,Catawba County,2011,154459
50,3,5,37,37,North Carolina,Chatham County,2011,64109
50,3,5,37,39,North Carolina,Cherokee County,2011,27180
50,3,5,37,41,North Carolina,Chowan County,2011,14807
50,3,5,37,43,North Carolina,Clay County,2011,10686
50,3,5,37,45,North Carolina,Cleveland County,2011,97442
50,3,5,37,47,North Carolina,Columbus County,2011,57705
50,3,5,37,49,North Carolina,Craven County,2011,104831
50,3,5,37,51,North Carolina,Cumberland County,2011,330503
50,3,5,37,53,North Carolina,Currituck County,2011,23906
50,3,5,37,55,North Carolina,Dare County,2011,34156
50,3,5,37,57,North Carolina,Davidson County,2011,162923
50,3,5,37,59,North Carolina,Davie County,2011,41335
50,3,5,37,61,North Carolina,Duplin County,2011,59216
50,3,5,37,63,North Carolina,Durham County,2011,276563
50,3,5,37,65,North Carolina,Edgecombe County,2011,56050
50,3,5,37,67,North Carolina,Forsyth County,2011,354524
50,3,5,37,69,North Carolina,Franklin County,2011,60946
50,3,5,37,71,North Carolina,Gaston County,2011,206886
50,3,5,37,73,North Carolina,Gates County,2011,12043
50,3,5,37,75,North Carolina,Graham County,2011,8811
50,3,5,37,77,North Carolina,Granville County,2011,57503
50,3,5,37,79,North Carolina,Greene County,2011,21514
50,3,5,37,81,North Carolina,Guilford County,2011,494953
50,3,5,37,83,North Carolina,Halifax County,2011,54114
50,3,5,37,85,North Carolina,Harnett County,2011,119178
50,3,5,37,87,North Carolina,Haywood County,2011,58726
50,3,5,37,89,North Carolina,Henderson County,2011,107370
50,3,5,37,91,North Carolina,Hertford County,2011,24718
50,3,5,37,93,North Carolina,Hoke County,2011,49468
50,3,5,37,95,North Carolina,Hyde County,2011,5798
50,3,5,37,97,North Carolina,Iredell County,2011,161037
50,3,5,37,99,North Carolina,Jackson County,2011,40240
50,3,5,37,101,North Carolina,Johnston County,2011,172446
50,3,5,37,103,North Carolina,Jones County,2011,10060
50,3,5,37,105,North Carolina,Lee County,2011,58531
50,3,5,37,107,North Carolina,Lenoir County,2011,59411
50,3,5,37,109,North Carolina,Lincoln County,2011,78297
50,3,5,37,111,North Carolina,McDowell County,2011,45053
50,3,5,37,113,North Carolina,Macon County,2011,33887
50,3,5,37,115,North Carolina,Madison County,2011,20845
50,3,5,37,117,North Carolina,Martin County,2011,24186
50,3,5,37,119,North Carolina,Mecklenburg County,2011,943823
50,3,5,37,121,North Carolina,Mitchell County,2011,15356
50,3,5,37,123,North Carolina,Montgomery County,2011,27706
50,3,5,37,125,North Carolina,Moore County,2011,89262
50,3,5,37,127,North Carolina,Nash County,2011,95740
50,3,5,37,129,North Carolina,New Hanover County,2011,205966
50,3,5,37,131,North Carolina,Northampton County,2011,21916
50,3,5,37,133,North Carolina,Onslow County,2011,184993
50,3,5,37,135,North Carolina,Orange County,2011,134825
50,3,5,37,137,North Carolina,Pamlico County,2011,13244
50,3,5,37,139,North Carolina,Pasquotank County,2011,40266
50,3,5,37,141,North Carolina,Pender County,2011,53175
50,3,5,37,143,North Carolina,Perquimans County,2011,13498
50,3,5,37,145,North Carolina,Person County,2011,39520
50,3,5,37,147,North Carolina,Pitt County,2011,170791
50,3,5,37,149,North Carolina,Polk County,2011,20288
50,3,5,37,151,North Carolina,Randolph County,2011,141858
50,3,5,37,153,North Carolina,Richmond County,2011,46651
50,3,5,37,155,North Carolina,Robeson County,2011,135183
50,3,5,37,157,North Carolina,Rockingham County,2011,93284
50,3,5,37,159,North Carolina,Rowan County,2011,137805
50,3,5,37,161,North Carolina,Rutherford County,2011,67416
50,3,5,37,163,North Carolina,Sampson County,2011,63514
50,3,5,37,165,North Carolina,Scotland County,2011,36275
50,3,5,37,167,North Carolina,Stanly County,2011,60530
50,3,5,37,169,North Carolina,Stokes County,2011,47142
50,3,5,37,171,North Carolina,Surry County,2011,73496
50,3,5,37,173,North Carolina,Swain County,2011,14007
50,3,5,37,175,North Carolina,Transylvania County,2011,32807
50,3,5,37,177,North Carolina,Tyrrell County,2011,4337
50,3,5,37,179,North Carolina,Union County,2011,204888
50,3,5,37,181,North Carolina,Vance County,2011,45288
50,3,5,37,183,North Carolina,Wake County,2011,928787
50,3,5,37,185,North Carolina,Warren County,2011,20998
50,3,5,37,187,North Carolina,Washington County,2011,12904
50,3,5,37,189,North Carolina,Watauga County,2011,51626
50,3,5,37,191,North Carolina,Wayne County,2011,124038
50,3,5,37,193,North Carolina,Wilkes County,2011,68948
50,3,5,37,195,North Carolina,Wilson County,2011,81155
50,3,5,37,197,North Carolina,Yadkin County,2011,38342
50,3,5,37,199,North Carolina,Yancey County,2011,17690
40,2,4,38,0,North Dakota,North Dakota,2011,685225
50,2,4,38,1,North Dakota,Adams County,2011,2311
50,2,4,38,3,North Dakota,Barnes County,2011,11113
50,2,4,38,5,North Dakota,Benson County,2011,6688
50,2,4,38,7,North Dakota,Billings County,2011,844
50,2,4,38,9,North Dakota,Bottineau County,2011,6499
50,2,4,38,11,North Dakota,Bowman County,2011,3143
50,2,4,38,13,North Dakota,Burke County,2011,2062
50,2,4,38,15,North Dakota,Burleigh County,2011,83295
50,2,4,38,17,North Dakota,Cass County,2011,153301
50,2,4,38,19,North Dakota,Cavalier County,2011,3946
50,2,4,38,21,North Dakota,Dickey County,2011,5254
50,2,4,38,23,North Dakota,Divide County,2011,2143
50,2,4,38,25,North Dakota,Dunn County,2011,3724
50,2,4,38,27,North Dakota,Eddy County,2011,2346
50,2,4,38,29,North Dakota,Emmons County,2011,3506
50,2,4,38,31,North Dakota,Foster County,2011,3343
50,2,4,38,33,North Dakota,Golden Valley County,2011,1758
50,2,4,38,35,North Dakota,Grand Forks County,2011,66654
50,2,4,38,37,North Dakota,Grant County,2011,2359
50,2,4,38,39,North Dakota,Griggs County,2011,2370
50,2,4,38,41,North Dakota,Hettinger County,2011,2504
50,2,4,38,43,North Dakota,Kidder County,2011,2442
50,2,4,38,45,North Dakota,LaMoure County,2011,4095
50,2,4,38,47,North Dakota,Logan County,2011,1972
50,2,4,38,49,North Dakota,McHenry County,2011,5501
50,2,4,38,51,North Dakota,McIntosh County,2011,2758
50,2,4,38,53,North Dakota,McKenzie County,2011,7011
50,2,4,38,55,North Dakota,McLean County,2011,9081
50,2,4,38,57,North Dakota,Mercer County,2011,8425
50,2,4,38,59,North Dakota,Morton County,2011,27721
50,2,4,38,61,North Dakota,Mountrail County,2011,8103
50,2,4,38,63,North Dakota,Nelson County,2011,3059
50,2,4,38,65,North Dakota,Oliver County,2011,1849
50,2,4,38,67,North Dakota,Pembina County,2011,7354
50,2,4,38,69,North Dakota,Pierce County,2011,4367
50,2,4,38,71,North Dakota,Ramsey County,2011,11523
50,2,4,38,73,North Dakota,Ransom County,2011,5432
50,2,4,38,75,North Dakota,Renville County,2011,2497
50,2,4,38,77,North Dakota,Richland County,2011,16265
50,2,4,38,79,North Dakota,Rolette County,2011,14193
50,2,4,38,81,North Dakota,Sargent County,2011,3792
50,2,4,38,83,North Dakota,Sheridan County,2011,1316
50,2,4,38,85,North Dakota,Sioux County,2011,4236
50,2,4,38,87,North Dakota,Slope County,2011,727
50,2,4,38,89,North Dakota,Stark County,2011,25186
50,2,4,38,91,North Dakota,Steele County,2011,1970
50,2,4,38,93,North Dakota,Stutsman County,2011,21021
50,2,4,38,95,North Dakota,Towner County,2011,2260
50,2,4,38,97,North Dakota,Traill County,2011,8068
50,2,4,38,99,North Dakota,Walsh County,2011,11025
50,2,4,38,101,North Dakota,Ward County,2011,64209
50,2,4,38,103,North Dakota,Wells County,2011,4198
50,2,4,38,105,North Dakota,Williams County,2011,24406
40,2,3,39,0,Ohio,Ohio,2011,11544663
50,2,3,39,1,Ohio,Adams County,2011,28459
50,2,3,39,3,Ohio,Allen County,2011,105988
50,2,3,39,5,Ohio,Ashland County,2011,53252
50,2,3,39,7,Ohio,Ashtabula County,2011,101085
50,2,3,39,9,Ohio,Athens County,2011,65079
50,2,3,39,11,Ohio,Auglaize County,2011,45741
50,2,3,39,13,Ohio,Belmont County,2011,70122
50,2,3,39,15,Ohio,Brown County,2011,44629
50,2,3,39,17,Ohio,Butler County,2011,370123
50,2,3,39,19,Ohio,Carroll County,2011,28820
50,2,3,39,21,Ohio,Champaign County,2011,39824
50,2,3,39,23,Ohio,Clark County,2011,137811
50,2,3,39,25,Ohio,Clermont County,2011,198859
50,2,3,39,27,Ohio,Clinton County,2011,41913
50,2,3,39,29,Ohio,Columbiana County,2011,107419
50,2,3,39,31,Ohio,Coshocton County,2011,36931
50,2,3,39,33,Ohio,Crawford County,2011,43310
50,2,3,39,35,Ohio,Cuyahoga County,2011,1270331
50,2,3,39,37,Ohio,Darke County,2011,52653
50,2,3,39,39,Ohio,Defiance County,2011,39005
50,2,3,39,41,Ohio,Delaware County,2011,178535
50,2,3,39,43,Ohio,Erie County,2011,76687
50,2,3,39,45,Ohio,Fairfield County,2011,147174
50,2,3,39,47,Ohio,Fayette County,2011,28867
50,2,3,39,49,Ohio,Franklin County,2011,1180800
50,2,3,39,51,Ohio,Fulton County,2011,42363
50,2,3,39,53,Ohio,Gallia County,2011,31031
50,2,3,39,55,Ohio,Geauga County,2011,93292
50,2,3,39,57,Ohio,Greene County,2011,163566
50,2,3,39,59,Ohio,Guernsey County,2011,39910
50,2,3,39,61,Ohio,Hamilton County,2011,800658
50,2,3,39,63,Ohio,Hancock County,2011,74912
50,2,3,39,65,Ohio,Hardin County,2011,31806
50,2,3,39,67,Ohio,Harrison County,2011,15790
50,2,3,39,69,Ohio,Henry County,2011,28002
50,2,3,39,71,Ohio,Highland County,2011,43378
50,2,3,39,73,Ohio,Hocking County,2011,29466
50,2,3,39,75,Ohio,Holmes County,2011,42793
50,2,3,39,77,Ohio,Huron County,2011,59416
50,2,3,39,79,Ohio,Jackson County,2011,33124
50,2,3,39,81,Ohio,Jefferson County,2011,69035
50,2,3,39,83,Ohio,Knox County,2011,61283
50,2,3,39,85,Ohio,Lake County,2011,229988
50,2,3,39,87,Ohio,Lawrence County,2011,62415
50,2,3,39,89,Ohio,Licking County,2011,167164
50,2,3,39,91,Ohio,Logan County,2011,45623
50,2,3,39,93,Ohio,Lorain County,2011,301874
50,2,3,39,95,Ohio,Lucas County,2011,439359
50,2,3,39,97,Ohio,Madison County,2011,43114
50,2,3,39,99,Ohio,Mahoning County,2011,237363
50,2,3,39,101,Ohio,Marion County,2011,66599
50,2,3,39,103,Ohio,Medina County,2011,173504
50,2,3,39,105,Ohio,Meigs County,2011,23648
50,2,3,39,107,Ohio,Mercer County,2011,40715
50,2,3,39,109,Ohio,Miami County,2011,102734
50,2,3,39,111,Ohio,Monroe County,2011,14613
50,2,3,39,113,Ohio,Montgomery County,2011,534558
50,2,3,39,115,Ohio,Morgan County,2011,15036
50,2,3,39,117,Ohio,Morrow County,2011,34810
50,2,3,39,119,Ohio,Muskingum County,2011,86243
50,2,3,39,121,Ohio,Noble County,2011,14752
50,2,3,39,123,Ohio,Ottawa County,2011,41320
50,2,3,39,125,Ohio,Paulding County,2011,19369
50,2,3,39,127,Ohio,Perry County,2011,36232
50,2,3,39,129,Ohio,Pickaway County,2011,55948
50,2,3,39,131,Ohio,Pike County,2011,28479
50,2,3,39,133,Ohio,Portage County,2011,161875
50,2,3,39,135,Ohio,Preble County,2011,41986
50,2,3,39,137,Ohio,Putnam County,2011,34385
50,2,3,39,139,Ohio,Richland County,2011,123144
50,2,3,39,141,Ohio,Ross County,2011,77581
50,2,3,39,143,Ohio,Sandusky County,2011,60609
50,2,3,39,145,Ohio,Scioto County,2011,79408
50,2,3,39,147,Ohio,Seneca County,2011,56522
50,2,3,39,149,Ohio,Shelby County,2011,49259
50,2,3,39,151,Ohio,Stark County,2011,374511
50,2,3,39,153,Ohio,Summit County,2011,541325
50,2,3,39,155,Ohio,Trumbull County,2011,208834
50,2,3,39,157,Ohio,Tuscarawas County,2011,92483
50,2,3,39,159,Ohio,Union County,2011,53095
50,2,3,39,161,Ohio,Van Wert County,2011,28625
50,2,3,39,163,Ohio,Vinton County,2011,13380
50,2,3,39,165,Ohio,Warren County,2011,215332
50,2,3,39,167,Ohio,Washington County,2011,61607
50,2,3,39,169,Ohio,Wayne County,2011,114649
50,2,3,39,171,Ohio,Williams County,2011,37584
50,2,3,39,173,Ohio,Wood County,2011,127124
50,2,3,39,175,Ohio,Wyandot County,2011,22643
40,3,7,40,0,Oklahoma,Oklahoma,2011,3788379
50,3,7,40,1,Oklahoma,Adair County,2011,22667
50,3,7,40,3,Oklahoma,Alfalfa County,2011,5648
50,3,7,40,5,Oklahoma,Atoka County,2011,14169
50,3,7,40,7,Oklahoma,Beaver County,2011,5634
50,3,7,40,9,Oklahoma,Beckham County,2011,22308
50,3,7,40,11,Oklahoma,Blaine County,2011,9685
50,3,7,40,13,Oklahoma,Bryan County,2011,43120
50,3,7,40,15,Oklahoma,Caddo County,2011,29602
50,3,7,40,17,Oklahoma,Canadian County,2011,119397
50,3,7,40,19,Oklahoma,Carter County,2011,48067
50,3,7,40,21,Oklahoma,Cherokee County,2011,47702
50,3,7,40,23,Oklahoma,Choctaw County,2011,15281
50,3,7,40,25,Oklahoma,Cimarron County,2011,2476
50,3,7,40,27,Oklahoma,Cleveland County,2011,262064
50,3,7,40,29,Oklahoma,Coal County,2011,5927
50,3,7,40,31,Oklahoma,Comanche County,2011,126075
50,3,7,40,33,Oklahoma,Cotton County,2011,6180
50,3,7,40,35,Oklahoma,Craig County,2011,14985
50,3,7,40,37,Oklahoma,Creek County,2011,70651
50,3,7,40,39,Oklahoma,Custer County,2011,27796
50,3,7,40,41,Oklahoma,Delaware County,2011,41654
50,3,7,40,43,Oklahoma,Dewey County,2011,4785
50,3,7,40,45,Oklahoma,Ellis County,2011,4040
50,3,7,40,47,Oklahoma,Garfield County,2011,60763
50,3,7,40,49,Oklahoma,Garvin County,2011,27468
50,3,7,40,51,Oklahoma,Grady County,2011,52751
50,3,7,40,53,Oklahoma,Grant County,2011,4563
50,3,7,40,55,Oklahoma,Greer County,2011,6144
50,3,7,40,57,Oklahoma,Harmon County,2011,2934
50,3,7,40,59,Oklahoma,Harper County,2011,3713
50,3,7,40,61,Oklahoma,Haskell County,2011,12759
50,3,7,40,63,Oklahoma,Hughes County,2011,13752
50,3,7,40,65,Oklahoma,Jackson County,2011,26422
50,3,7,40,67,Oklahoma,Jefferson County,2011,6452
50,3,7,40,69,Oklahoma,Johnston County,2011,11072
50,3,7,40,71,Oklahoma,Kay County,2011,45847
50,3,7,40,73,Oklahoma,Kingfisher County,2011,15160
50,3,7,40,75,Oklahoma,Kiowa County,2011,9425
50,3,7,40,77,Oklahoma,Latimer County,2011,11182
50,3,7,40,79,Oklahoma,Le Flore County,2011,50504
50,3,7,40,81,Oklahoma,Lincoln County,2011,34254
50,3,7,40,83,Oklahoma,Logan County,2011,42575
50,3,7,40,85,Oklahoma,Love County,2011,9387
50,3,7,40,87,Oklahoma,McClain County,2011,35196
50,3,7,40,89,Oklahoma,McCurtain County,2011,33309
50,3,7,40,91,Oklahoma,McIntosh County,2011,20267
50,3,7,40,93,Oklahoma,Major County,2011,7639
50,3,7,40,95,Oklahoma,Marshall County,2011,15949
50,3,7,40,97,Oklahoma,Mayes County,2011,41324
50,3,7,40,99,Oklahoma,Murray County,2011,13600
50,3,7,40,101,Oklahoma,Muskogee County,2011,70763
50,3,7,40,103,Oklahoma,Noble County,2011,11579
50,3,7,40,105,Oklahoma,Nowata County,2011,10624
50,3,7,40,107,Oklahoma,Okfuskee County,2011,12333
50,3,7,40,109,Oklahoma,Oklahoma County,2011,730808
50,3,7,40,111,Oklahoma,Okmulgee County,2011,39783
50,3,7,40,113,Oklahoma,Osage County,2011,47784
50,3,7,40,115,Oklahoma,Ottawa County,2011,31869
50,3,7,40,117,Oklahoma,Pawnee County,2011,16731
50,3,7,40,119,Oklahoma,Payne County,2011,78238
50,3,7,40,121,Oklahoma,Pittsburg County,2011,45717
50,3,7,40,123,Oklahoma,Pontotoc County,2011,37749
